message;severity;node;stamp;topics;location
"Global Frame: robot_1/odom Plan Frame size 55: map
";"8";"/robot_1/move_base";"21.011000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-base-local-planner-1.16.2/src/goal_functions.cpp:transformGlobalPlan:161"
"Extrapolation Error: Lookup would require extrapolation into the future.  Requested time 20.991000000 but the latest data is at time 20.896000000, when looking up transform from frame [robot_1/odom] to frame [map]
";"8";"/robot_1/move_base";"21.011000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-base-local-planner-1.16.2/src/goal_functions.cpp:transformGlobalPlan:159"
"Got new plan";"2";"/robot_1/move_base";"21.011000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-dwa-local-planner-1.16.2/src/dwa_planner_ros.cpp:DWAPlannerROS::setPlan:150"
"Could not get local plan";"8";"/robot_1/move_base";"20.979000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-dwa-local-planner-1.16.2/src/dwa_planner_ros.cpp:DWAPlannerROS::computeVelocityCommands:272"
"Could not transform the global plan to the frame of the controller";"4";"/robot_1/move_base";"20.979000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-base-local-planner-1.16.2/src/local_planner_util.cpp:LocalPlannerUtil::getLocalPlan:114"
"Global Frame: robot_1/odom Plan Frame size 55: map
";"8";"/robot_1/move_base";"20.979000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-base-local-planner-1.16.2/src/goal_functions.cpp:transformGlobalPlan:161"
"Extrapolation Error: Lookup would require extrapolation into the future.  Requested time 20.958000000 but the latest data is at time 20.896000000, when looking up transform from frame [robot_1/odom] to frame [map]
";"8";"/robot_1/move_base";"20.979000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-base-local-planner-1.16.2/src/goal_functions.cpp:transformGlobalPlan:159"
"Got new plan";"2";"/robot_1/move_base";"20.978000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-dwa-local-planner-1.16.2/src/dwa_planner_ros.cpp:DWAPlannerROS::setPlan:150"
"Could not get local plan";"8";"/robot_1/move_base";"20.945000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-dwa-local-planner-1.16.2/src/dwa_planner_ros.cpp:DWAPlannerROS::computeVelocityCommands:272"
"Could not transform the global plan to the frame of the controller";"4";"/robot_1/move_base";"20.945000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-base-local-planner-1.16.2/src/local_planner_util.cpp:LocalPlannerUtil::getLocalPlan:114"
"Global Frame: robot_1/odom Plan Frame size 55: map
";"8";"/robot_1/move_base";"20.945000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-base-local-planner-1.16.2/src/goal_functions.cpp:transformGlobalPlan:161"
"Extrapolation Error: Lookup would require extrapolation into the future.  Requested time 20.925000000 but the latest data is at time 20.896000000, when looking up transform from frame [robot_1/odom] to frame [map]
";"8";"/robot_1/move_base";"20.945000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-base-local-planner-1.16.2/src/goal_functions.cpp:transformGlobalPlan:159"
"Got new plan";"2";"/robot_1/move_base";"20.945000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-dwa-local-planner-1.16.2/src/dwa_planner_ros.cpp:DWAPlannerROS::setPlan:150"
"Got new plan";"2";"/robot_1/move_base";"20.878000000";"/robot_1/cmd_vel,/robot_1/move_base/DWAPlannerROS/cost_cloud,/robot_1/move_base/DWAPlannerROS/global_plan,/robot_1/move_base/DWAPlannerROS/local_plan,/robot_1/move_base/DWAPlannerROS/parameter_descriptions,/robot_1/move_base/DWAPlannerROS/parameter_updates,/robot_1/move_base/DWAPlannerROS/trajectory_cloud,/robot_1/move_base/NavfnROS/plan,/robot_1/move_base/current_goal,/robot_1/move_base/feedback,/robot_1/move_base/global_costmap/costmap,/robot_1/move_base/global_costmap/costmap_updates,/robot_1/move_base/global_costmap/footprint,/robot_1/move_base/global_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/global_costmap/inflation_layer/parameter_updates,/robot_1/move_base/global_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/global_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/global_costmap/parameter_descriptions,/robot_1/move_base/global_costmap/parameter_updates,/robot_1/move_base/global_costmap/static_layer/parameter_descriptions,/robot_1/move_base/global_costmap/static_layer/parameter_updates,/robot_1/move_base/goal,/robot_1/move_base/local_costmap/costmap,/robot_1/move_base/local_costmap/costmap_updates,/robot_1/move_base/local_costmap/footprint,/robot_1/move_base/local_costmap/inflation_layer/parameter_descriptions,/robot_1/move_base/local_costmap/inflation_layer/parameter_updates,/robot_1/move_base/local_costmap/obstacle_layer/parameter_descriptions,/robot_1/move_base/local_costmap/obstacle_layer/parameter_updates,/robot_1/move_base/local_costmap/parameter_descriptions,/robot_1/move_base/local_costmap/parameter_updates,/robot_1/move_base/parameter_descriptions,/robot_1/move_base/parameter_updates,/robot_1/move_base/result,/robot_1/move_base/status,/rosout";"/tmp/binarydeb/ros-melodic-dwa-local-planner-1.16.2/src/dwa_planner_ros.cpp:DWAPlannerROS::setPlan:150"
